hospital_id;device_id;utilization_date;amount;name;creation_date;title;category;department_id;extra_info
84;105;07/06/2025;264;Contreras-Henderson;17/05/2024;Pediatria;Esterilização;1959;Ala Norte
11;104;14/08/2024;2185;Gilmore and Sons;02/09/2014;Urgências;Imagiologia;1960;Sala 302
19;102;08/08/2024;4007;Johnson Inc;06/05/2022;Ortopedia;Ventilação;1454;Piso 1
326;105;03/12/2021;2788;Shepard-Garcia;18/07/2012;Pediatria;Esterilização;1961;Uso Urgente
281;107;13/06/2021;973;Warren-Sullivan;23/07/2018;Radiologia;Desfibrilhação;1962;Software v4.2
265;106;03/04/2025;2734;Perry-Willis;10/02/2017;Neurologia;Infusão;1963;Calibração pendente
426;103;15/02/2022;421;Vega Group;29/12/2014;Cuidados Intensivos;Diagnóstico;1964;Equipamento Novo
325;104;26/06/2024;2240;Thomas, Pearson and Garcia;22/02/2021;Neurologia;Imagiologia;1965;Manutenção efetuada
48;102;26/07/2021;4727;Park PLC;13/08/2016;Bloco Operatório;Ventilação;1966;Equipamento Novo
414;105;08/11/2025;468;Walker-Vasquez;20/07/2019;Oncologia;Esterilização;1967;Equipamento Novo
334;107;08/10/2020;4596;Davis Group;16/09/2016;Oncologia;Desfibrilhação;1823;Equipamento Novo
334;101;08/10/2020;4596;Davis Group;19/11/2010;Urgências;Monitorização;1968;Sala 302
350;106;08/01/2025;4888;Chandler-Jenkins;16/02/2016;Cardiologia;Infusão;1969;Sala 302
73;101;06/02/2026;3571;Lee, Brown and Cox;01/03/2019;Cardiologia;Monitorização;1970;Piso 1
378;101;29/07/2020;4255;Wright Inc;09/12/2013;Urgências;Monitorização;1971;Piso 1
378;102;29/07/2020;4255;Wright Inc;26/03/2016;Cuidados Intensivos;Ventilação;1972;Sala 302
142;104;01/03/2022;2393;Wilson and Sons;03/05/2018;Cuidados Intensivos;Imagiologia;1973;Uso Urgente
57;106;05/01/2023;4198;Walton-Haynes;01/02/2019;Radiologia;Infusão;1974;Uso Urgente
427;103;21/03/2020;368;Bean-Wright;04/10/2010;Cuidados Intensivos;Diagnóstico;1975;Uso Urgente
72;106;19/02/2023;2032;Richard, Rodriguez and Smith;30/10/2015;Ortopedia;Infusão;1976;Manutenção efetuada
275;105;16/10/2021;1427;Adams LLC;03/02/2012;Cardiologia;Esterilização;1977;Manutenção efetuada
187;103;26/07/2024;1203;Gonzalez LLC;26/06/2023;Radiologia;Diagnóstico;1978;Manutenção efetuada
189;103;25/02/2023;3408;Chang, Jackson and Williams;21/10/2018;Radiologia;Diagnóstico;1979;Manutenção efetuada
428;107;21/09/2020;4034;Smith-Duran;21/02/2019;Pediatria;Desfibrilhação;1980;Equipamento Novo
141;108;27/08/2021;1343;Espinoza Group;30/10/2012;Ortopedia;Sutura Mecânica;1171;Sala 302
418;107;14/04/2022;1980;Ayala-Martinez;18/05/2013;Urgências;Desfibrilhação;1903;Sala 302
137;103;17/01/2020;4286;Willis and Sons;22/03/2018;Radiologia;Diagnóstico;1981;Uso Urgente
285;101;07/09/2021;1771;Griffin PLC;11/01/2017;Ortopedia;Monitorização;1795;Calibração pendente
324;108;02/07/2024;3748;Payne, Curtis and Clark;13/09/2016;Pediatria;Sutura Mecânica;1982;Sala 302
179;102;16/12/2023;4342;Thomas LLC;16/03/2017;Pediatria;Ventilação;1983;Sala 302
429;103;02/07/2022;2090;Medina, Brooks and Smith;04/01/2017;Bloco Operatório;Diagnóstico;1984;Manutenção efetuada
132;106;20/08/2022;616;Stewart-Garcia;23/04/2015;Urgências;Infusão;1155;Ala Norte
430;106;18/10/2022;1183;Parsons-Scott;04/07/2016;Ginecologia;Infusão;1985;Manutenção efetuada
384;106;26/08/2022;3386;Massey Inc;14/04/2015;Cuidados Intensivos;Infusão;1986;Software v4.2
15;101;14/01/2023;4901;Khan Group;15/06/2018;Bloco Operatório;Monitorização;1987;Calibração pendente
52;104;24/07/2025;3957;Pierce and Sons;27/04/2021;Oncologia;Imagiologia;1988;Piso 1
431;101;02/02/2021;3702;Bradshaw, Anderson and Bender;02/09/2015;Bloco Operatório;Monitorização;1989;Uso Urgente
26;101;07/10/2021;655;Richardson, Boyle and Strong;02/11/2017;Cardiologia;Monitorização;1990;Manutenção efetuada
306;104;24/06/2024;2791;Brown-Duncan;13/12/2017;Ginecologia;Imagiologia;1991;Equipamento Novo
306;107;24/06/2024;2791;Brown-Duncan;06/12/2022;Urgências;Desfibrilhação;1992;Piso 1
389;107;08/05/2023;4472;Herman, Hansen and Stone;23/06/2020;Radiologia;Desfibrilhação;1993;Sala 302
182;108;08/01/2023;1102;Williams Group;09/09/2018;Bloco Operatório;Sutura Mecânica;1241;Uso Urgente
427;102;10/06/2023;3295;Bean-Wright;16/06/2019;Oncologia;Ventilação;1994;Equipamento Novo
185;103;18/12/2021;401;Adams-Park;28/03/2017;Bloco Operatório;Diagnóstico;1995;Piso 1
109;105;20/01/2024;1304;Hurley, Gonzalez and Gonzalez;08/06/2020;Bloco Operatório;Esterilização;1996;Software v4.2
432;101;04/01/2025;1793;Davis LLC;04/11/2019;Neurologia;Monitorização;1997;Calibração pendente
391;103;08/05/2025;2949;Riggs-Huff;14/12/2018;Ortopedia;Diagnóstico;1860;Sala 302
197;108;13/09/2021;662;Perez-Whitehead;06/08/2016;Ginecologia;Sutura Mecânica;1998;Ala Norte
153;104;12/09/2025;170;Evans-Lang;09/04/2021;Ortopedia;Imagiologia;1332;Uso Urgente
404;104;11/05/2022;4628;Phelps-Robinson;14/10/2020;Ortopedia;Imagiologia;1999;Software v4.2
177;103;20/02/2023;1686;Harris LLC;15/11/2018;Cardiologia;Diagnóstico;2000;Ala Norte
212;106;18/12/2022;350;Herrera, Thomas and Booth;21/06/2019;Ortopedia;Infusão;2001;Equipamento Novo
19;102;29/04/2025;1660;Johnson Inc;18/11/2017;Cuidados Intensivos;Ventilação;2002;Piso 1
291;103;02/11/2022;4136;Howard-Ward;03/01/2016;Cardiologia;Diagnóstico;2003;Piso 1
59;101;05/03/2022;2061;Thornton-Smith;14/11/2017;Ginecologia;Monitorização;2004;Piso 1
216;104;30/11/2021;488;Martinez-Wilson;06/01/2012;Radiologia;Imagiologia;2005;Piso 1
80;101;02/02/2022;2072;Potter, Rodriguez and Morrison;06/08/2020;Neurologia;Monitorização;2006;Piso 1
395;104;10/02/2024;2522;Cooper-Santos;11/05/2015;Neurologia;Imagiologia;2007;Manutenção efetuada
20;103;18/09/2022;1201;Mcdaniel-Patterson;19/08/2013;Bloco Operatório;Diagnóstico;2008;Manutenção efetuada
253;108;02/07/2023;2678;Olson Group;07/01/2018;Neurologia;Sutura Mecânica;2009;Equipamento Novo
222;108;18/01/2023;1860;Madden-Davis;21/09/2014;Cuidados Intensivos;Sutura Mecânica;2010;Equipamento Novo
375;104;01/04/2020;1639;Miller-Farrell;26/03/2012;Radiologia;Imagiologia;2011;Piso 1
398;103;31/01/2024;688;Clark, Good and Gonzales;04/08/2021;Urgências;Diagnóstico;2012;Calibração pendente
351;102;06/03/2024;1705;Torres, Richardson and Bright;06/11/2019;Ginecologia;Ventilação;2013;Equipamento Novo
168;105;11/08/2023;224;Schwartz Ltd;01/08/2018;Ortopedia;Esterilização;1797;Uso Urgente
433;105;28/02/2022;1124;Floyd Group;10/08/2014;Oncologia;Esterilização;2014;Manutenção efetuada
381;107;27/07/2023;4628;Campbell, Garcia and Dean;22/10/2016;Bloco Operatório;Desfibrilhação;2015;Manutenção efetuada
50;105;17/11/2020;3013;Gonzalez, Adams and Avery;06/09/2014;Ginecologia;Esterilização;2016;Software v4.2
186;102;03/10/2023;1530;Marsh-Morris;27/11/2020;Pediatria;Ventilação;1247;Manutenção efetuada
354;101;07/09/2023;435;Sanders-Thomas;04/03/2021;Pediatria;Monitorização;1640;Uso Urgente
303;107;27/02/2024;1005;White LLC;19/01/2022;Cuidados Intensivos;Desfibrilhação;2017;Uso Urgente
364;107;17/05/2024;4796;Hall, Weaver and Edwards;17/10/2021;Radiologia;Desfibrilhação;2018;Piso 1
368;108;14/06/2020;517;Rodriguez-Mendoza;03/08/2015;Urgências;Sutura Mecânica;2019;Piso 1
261;107;14/02/2022;174;Anderson Ltd;04/06/2019;Oncologia;Desfibrilhação;2020;Sala 302
157;101;08/12/2023;3314;Jackson-Williams;28/02/2015;Cardiologia;Monitorização;2021;Equipamento Novo
321;106;20/01/2026;1525;Lambert-Baker;20/12/2016;Neurologia;Infusão;2022;Ala Norte
26;107;11/02/2024;1137;Richardson, Boyle and Strong;10/04/2019;Cuidados Intensivos;Desfibrilhação;2023;Equipamento Novo
343;102;11/04/2022;3902;Thompson, Williams and Weaver;04/07/2013;Ginecologia;Ventilação;2024;Ala Norte
414;103;29/10/2024;3353;Walker-Vasquez;14/11/2018;Urgências;Diagnóstico;2025;Piso 1
176;107;01/04/2025;1234;Morgan, Gregory and Duran;02/08/2016;Ortopedia;Desfibrilhação;2026;Sala 302
226;103;23/05/2022;1115;Clark-Gonzalez;29/03/2014;Ortopedia;Diagnóstico;2027;Ala Norte
63;106;19/02/2023;2475;Moore, Brady and Scott;10/07/2021;Oncologia;Infusão;2028;Ala Norte
237;108;17/10/2024;2161;Chandler Group;24/10/2021;Ginecologia;Sutura Mecânica;2029;Software v4.2
224;101;12/09/2023;454;Boone, Smith and Obrien;19/01/2015;Ortopedia;Monitorização;1895;Ala Norte
119;106;20/06/2024;2384;Flowers Inc;26/03/2016;Ortopedia;Infusão;2030;Software v4.2
147;101;15/04/2024;3480;Hodges Group;20/08/2017;Neurologia;Monitorização;2031;Equipamento Novo
421;105;22/07/2023;1683;Jones-Glover;18/06/2016;Oncologia;Esterilização;2032;Sala 302
280;107;09/09/2021;2288;Ellis-Sparks;10/10/2016;Cardiologia;Desfibrilhação;2033;Software v4.2
18;105;02/01/2025;385;Torres, Fry and Wilson;01/10/2019;Ortopedia;Esterilização;2034;Calibração pendente
18;103;02/01/2025;385;Torres, Fry and Wilson;18/03/2017;Pediatria;Diagnóstico;2035;Manutenção efetuada
131;102;14/05/2024;627;Bailey-Warren;02/05/2023;Radiologia;Ventilação;2036;Uso Urgente
198;102;12/11/2021;237;Zavala PLC;20/07/2012;Cardiologia;Ventilação;1275;Software v4.2
364;102;25/10/2020;270;Hall, Weaver and Edwards;10/03/2014;Ginecologia;Ventilação;2037;Piso 1
382;102;31/10/2022;3704;Woodward, Chavez and Holden;01/02/2015;Pediatria;Ventilação;2038;Ala Norte
62;106;19/12/2025;433;Rodriguez Inc;29/09/2016;Radiologia;Infusão;1223;Equipamento Novo
35;104;31/08/2023;2991;Ramirez-Lynch;03/08/2020;Pediatria;Imagiologia;2039;Uso Urgente
434;101;01/05/2024;3426;Ruiz, Moore and Pittman;18/03/2021;Oncologia;Monitorização;2040;Piso 1
354;107;02/02/2025;3577;Sanders-Thomas;14/01/2020;Bloco Operatório;Desfibrilhação;2041;Piso 1
432;102;01/01/2026;278;Davis LLC;05/12/2021;Bloco Operatório;Ventilação;2042;Manutenção efetuada
370;101;12/02/2024;3744;Vargas-Johnson;23/07/2021;Neurologia;Monitorização;1689;Piso 1
346;105;17/06/2025;2875;Brown, Hunter and Williams;15/01/2019;Ginecologia;Esterilização;2043;Calibração pendente
264;104;08/01/2026;920;Scott, Jones and Banks;01/07/2022;Ginecologia;Imagiologia;2044;Uso Urgente
306;101;20/11/2024;464;Brown-Duncan;25/08/2018;Pediatria;Monitorização;1504;Manutenção efetuada
306;106;20/11/2024;464;Brown-Duncan;23/07/2022;Neurologia;Infusão;2045;Uso Urgente
148;103;03/09/2024;4385;Riley Ltd;09/02/2015;Neurologia;Diagnóstico;2046;Equipamento Novo
72;102;29/10/2020;2644;Richard, Rodriguez and Smith;18/04/2019;Cardiologia;Ventilação;2047;Sala 302
99;108;18/06/2025;2656;Stephens Ltd;31/12/2020;Ortopedia;Sutura Mecânica;1115;Sala 302
406;106;07/11/2021;366;Bass, Parker and Rivera;03/12/2014;Neurologia;Infusão;2048;Sala 302
117;108;25/12/2020;534;Mills Ltd;17/02/2015;Ortopedia;Sutura Mecânica;1225;Ala Norte
117;105;25/12/2020;534;Mills Ltd;06/05/2018;Cuidados Intensivos;Esterilização;2049;Uso Urgente
77;106;11/11/2020;4063;Smith LLC;09/02/2012;Cardiologia;Infusão;1091;Ala Norte
212;105;15/08/2025;2513;Herrera, Thomas and Booth;27/02/2023;Cardiologia;Esterilização;1563;Ala Norte
435;106;11/10/2021;2889;Wilson LLC;08/10/2014;Ortopedia;Infusão;2050;Sala 302
363;103;06/02/2024;1992;Cunningham and Sons;17/07/2014;Cardiologia;Diagnóstico;2051;Uso Urgente
358;104;13/02/2022;4321;Hunter LLC;30/10/2016;Cuidados Intensivos;Imagiologia;2052;Sala 302
128;107;29/05/2020;2015;Woods-Lopez;08/05/2012;Bloco Operatório;Desfibrilhação;1149;Software v4.2
377;106;05/02/2026;553;Olsen LLC;15/02/2018;Radiologia;Infusão;1712;Software v4.2
151;101;29/08/2020;1941;Dunn, Serrano and Dillon;19/01/2011;Neurologia;Monitorização;2053;Manutenção efetuada
344;108;12/06/2024;903;Vazquez, Brock and Arroyo;28/12/2018;Pediatria;Sutura Mecânica;2054;Software v4.2
410;103;16/02/2026;1799;Griffith-Hernandez;01/05/2018;Cuidados Intensivos;Diagnóstico;1957;Calibração pendente
326;105;03/10/2025;3162;Shepard-Garcia;09/05/2017;Neurologia;Esterilização;2055;Calibração pendente
351;107;16/11/2021;1102;Torres, Richardson and Bright;13/02/2012;Radiologia;Desfibrilhação;2056;Uso Urgente
380;102;06/07/2025;1892;Jacobson, Harrison and Scott;28/03/2018;Neurologia;Ventilação;2057;Sala 302
281;108;30/08/2020;805;Warren-Sullivan;18/11/2017;Oncologia;Sutura Mecânica;2058;Manutenção efetuada
436;103;08/01/2021;2212;Thompson, Dunn and Fitzgerald;10/08/2016;Pediatria;Diagnóstico;2059;Piso 1
237;102;11/10/2025;3145;Chandler Group;29/05/2022;Urgências;Ventilação;2060;Ala Norte
190;101;26/04/2024;3781;Frye, Lewis and Wilson;21/07/2014;Radiologia;Monitorização;2061;Manutenção efetuada
190;105;26/04/2024;3781;Frye, Lewis and Wilson;10/02/2021;Pediatria;Esterilização;2062;Piso 1
353;104;17/04/2025;962;Mcguire Ltd;29/10/2021;Bloco Operatório;Imagiologia;2063;Ala Norte
69;106;21/06/2024;1211;Kline, Alexander and Allen;21/02/2018;Oncologia;Infusão;1077;Ala Norte
205;103;07/04/2024;1124;Rose and Sons;23/10/2014;Oncologia;Diagnóstico;1747;Manutenção efetuada
437;107;22/08/2022;487;Villarreal, Garcia and Payne;20/09/2019;Neurologia;Desfibrilhação;2064;Sala 302
400;102;22/12/2022;2072;Gibbs, Bowen and Salazar;23/05/2015;Bloco Operatório;Ventilação;2065;Uso Urgente
378;107;05/09/2023;1353;Wright Inc;15/05/2017;Cuidados Intensivos;Desfibrilhação;1972;Sala 302
378;101;05/09/2023;1353;Wright Inc;04/03/2020;Bloco Operatório;Monitorização;2066;Calibração pendente
45;108;26/12/2025;3284;Tate-Lewis;13/02/2017;Neurologia;Sutura Mecânica;2067;Calibração pendente
329;105;02/02/2026;1381;Lopez Ltd;03/02/2017;Bloco Operatório;Esterilização;2068;Calibração pendente
240;102;14/01/2020;3160;Bryant-Henry;02/04/2018;Oncologia;Ventilação;2069;Piso 1
45;103;17/06/2023;3537;Tate-Lewis;04/01/2022;Oncologia;Diagnóstico;1047;Uso Urgente
49;108;29/01/2026;1467;Parker-Schwartz;17/10/2021;Cardiologia;Sutura Mecânica;2070;Sala 302
94;101;02/06/2021;2748;Wilkinson Group;05/06/2015;Oncologia;Monitorização;2071;Calibração pendente
247;101;09/10/2024;1183;Martinez-Wise;17/02/2022;Bloco Operatório;Monitorização;1352;Uso Urgente
247;108;09/10/2024;1183;Martinez-Wise;23/06/2021;Cardiologia;Sutura Mecânica;2072;Calibração pendente
127;102;07/03/2023;3152;Garcia and Sons;12/03/2016;Urgências;Ventilação;2073;Equipamento Novo
429;102;25/11/2020;2076;Medina, Brooks and Smith;07/02/2011;Pediatria;Ventilação;2074;Software v4.2
419;103;19/06/2024;1810;Callahan-Gould;03/09/2017;Ginecologia;Diagnóstico;2075;Uso Urgente
290;107;02/05/2025;342;Alvarado, Villegas and Cameron;16/09/2018;Cardiologia;Desfibrilhação;2076;Calibração pendente
161;103;01/02/2021;1038;James-Bennett;17/06/2017;Neurologia;Diagnóstico;2077;Software v4.2
386;107;14/12/2023;1403;Lam, Smith and Harmon;05/12/2014;Bloco Operatório;Desfibrilhação;2078;Software v4.2
7;103;14/03/2023;518;Taylor-Webster;21/01/2022;Ginecologia;Diagnóstico;1643;Ala Norte
259;101;25/07/2022;742;Barrett Ltd;10/05/2017;Cuidados Intensivos;Monitorização;2079;Uso Urgente
80;108;27/02/2023;4993;Potter, Rodriguez and Morrison;19/02/2017;Ginecologia;Sutura Mecânica;2080;Uso Urgente
147;103;04/01/2026;4615;Hodges Group;22/05/2019;Oncologia;Diagnóstico;2081;Calibração pendente
53;101;01/05/2024;1947;Morrison PLC;03/06/2014;Radiologia;Monitorização;1186;Manutenção efetuada
388;106;23/01/2023;455;Osborne, Johnson and Bond;10/01/2019;Urgências;Infusão;2082;Ala Norte
214;108;16/01/2025;3014;Saunders-Andrews;12/04/2020;Ortopedia;Sutura Mecânica;2083;Uso Urgente
438;102;28/01/2024;1935;Williams-Jackson;18/02/2018;Urgências;Ventilação;2084;Calibração pendente
428;108;05/05/2022;2237;Smith-Duran;28/06/2018;Ortopedia;Sutura Mecânica;2085;Sala 302
112;101;26/08/2021;1203;Baird, Sullivan and Hogan;09/01/2015;Neurologia;Monitorização;2086;Software v4.2
376;106;25/03/2023;274;Roberts, Flores and Wade;12/02/2015;Pediatria;Infusão;2087;Equipamento Novo
376;105;25/03/2023;274;Roberts, Flores and Wade;12/04/2013;Ginecologia;Esterilização;1708;Equipamento Novo
2;103;09/01/2020;1361;Perkins, Hughes and Smith;07/06/2011;Urgências;Diagnóstico;1001;Uso Urgente
230;105;16/02/2023;633;Miller Inc;07/08/2013;Urgências;Esterilização;2088;Ala Norte
80;105;06/08/2021;3271;Potter, Rodriguez and Morrison;03/11/2016;Neurologia;Esterilização;2006;Sala 302
314;103;17/10/2025;681;Chaney, Martinez and Scott;06/03/2019;Pediatria;Diagnóstico;1528;Uso Urgente
224;108;28/01/2023;2512;Boone, Smith and Obrien;14/02/2016;Urgências;Sutura Mecânica;2089;Ala Norte
308;103;06/02/2024;2373;Richardson Ltd;03/01/2016;Pediatria;Diagnóstico;2090;Calibração pendente
345;107;10/04/2021;1157;West-Davis;11/05/2013;Ortopedia;Desfibrilhação;1666;Uso Urgente
344;107;22/12/2023;1029;Vazquez, Brock and Arroyo;27/09/2015;Oncologia;Desfibrilhação;1958;Piso 1
415;106;18/09/2024;2374;Martinez, Ellis and Hernandez;25/03/2020;Ortopedia;Infusão;1948;Piso 1
439;103;11/08/2023;2582;Morris-Smith;14/07/2017;Pediatria;Diagnóstico;2091;Piso 1
439;104;11/08/2023;2582;Morris-Smith;24/05/2018;Ginecologia;Imagiologia;2092;Equipamento Novo
104;106;09/01/2021;2713;Skinner-Soto;05/03/2016;Cuidados Intensivos;Infusão;2093;Sala 302
176;103;17/10/2023;4022;Morgan, Gregory and Duran;08/03/2020;Urgências;Diagnóstico;1951;Piso 1
357;102;04/05/2023;901;Morris, Howard and Anderson;03/12/2017;Ginecologia;Ventilação;2094;Piso 1
389;105;03/10/2023;2413;Herman, Hansen and Stone;14/12/2014;Ginecologia;Esterilização;1894;Piso 1
302;106;31/05/2025;3505;Gamble, Hunt and Campbell;20/04/2022;Cuidados Intensivos;Infusão;2095;Uso Urgente
94;103;12/06/2024;4658;Wilkinson Group;03/07/2017;Bloco Operatório;Diagnóstico;1166;Sala 302
360;103;08/12/2021;4068;Thomas, Crane and Gray;13/02/2018;Neurologia;Diagnóstico;2096;Uso Urgente
14;105;13/09/2025;2135;Ward PLC;15/10/2022;Cardiologia;Esterilização;2097;Piso 1
219;107;28/01/2024;4981;Carlson, Pierce and Ross;14/07/2017;Oncologia;Desfibrilhação;2098;Calibração pendente
97;104;31/10/2021;2854;Simmons Inc;24/06/2018;Oncologia;Imagiologia;2099;Calibração pendente
60;106;24/12/2022;3529;Macdonald and Sons;07/05/2019;Ginecologia;Infusão;2100;Piso 1
357;108;12/07/2021;4903;Morris, Howard and Anderson;11/12/2012;Bloco Operatório;Sutura Mecânica;2101;Uso Urgente
181;107;12/04/2025;2808;Williams-Shelton;15/11/2020;Ginecologia;Desfibrilhação;1414;Calibração pendente
157;102;22/02/2025;3839;Jackson-Williams;16/09/2021;Radiologia;Ventilação;2102;Software v4.2
170;104;02/04/2024;4135;Arnold-Armstrong;30/04/2022;Cuidados Intensivos;Imagiologia;1220;Sala 302
179;103;13/10/2020;915;Thomas LLC;11/12/2015;Cardiologia;Diagnóstico;2103;Ala Norte
26;108;13/07/2025;3009;Richardson, Boyle and Strong;06/12/2016;Urgências;Sutura Mecânica;1396;Piso 1
341;108;04/10/2023;1359;Davidson, Jackson and Smith;01/03/2014;Neurologia;Sutura Mecânica;2104;Sala 302
341;101;04/10/2023;1359;Davidson, Jackson and Smith;17/05/2018;Oncologia;Monitorização;2105;Software v4.2
408;104;09/05/2020;1703;Clark Group;26/09/2018;Cuidados Intensivos;Imagiologia;2106;Sala 302
392;105;27/07/2025;3756;Anderson-Randolph;17/11/2022;Cardiologia;Esterilização;2107;Software v4.2
440;103;04/05/2025;373;Gonzales LLC;21/07/2017;Radiologia;Diagnóstico;2108;Uso Urgente
381;106;16/05/2023;1877;Campbell, Garcia and Dean;14/11/2021;Oncologia;Infusão;2109;Manutenção efetuada
391;101;13/09/2024;934;Riggs-Huff;02/11/2019;Cuidados Intensivos;Monitorização;2110;Piso 1
183;103;26/06/2023;342;Lewis, Rosales and Barrett;09/09/2016;Pediatria;Diagnóstico;1242;Ala Norte
183;102;26/06/2023;342;Lewis, Rosales and Barrett;21/09/2019;Cardiologia;Ventilação;2111;Manutenção efetuada
74;104;20/11/2021;2472;Mcbride Ltd;17/09/2017;Radiologia;Imagiologia;2112;Equipamento Novo
288;103;01/02/2022;4612;Johnson, Young and Richardson;25/05/2019;Neurologia;Diagnóstico;1453;Manutenção efetuada
26;106;18/07/2023;4489;Richardson, Boyle and Strong;21/10/2021;Ginecologia;Infusão;1026;Software v4.2
230;106;11/06/2022;1932;Miller Inc;02/04/2015;Pediatria;Infusão;2113;Sala 302
198;103;02/03/2023;4130;Zavala PLC;02/07/2015;Neurologia;Diagnóstico;2114;Piso 1
226;107;29/02/2024;257;Clark-Gonzalez;17/11/2015;Radiologia;Desfibrilhação;2115;Manutenção efetuada
143;105;19/08/2025;4014;Carey-Frazier;13/06/2018;Bloco Operatório;Esterilização;1378;Equipamento Novo
294;103;05/08/2020;404;Smith-Barrett;20/04/2019;Bloco Operatório;Diagnóstico;2116;Sala 302
329;101;26/03/2021;2173;Lopez Ltd;15/06/2016;Oncologia;Monitorização;2117;Sala 302
72;102;06/12/2020;3184;Richard, Rodriguez and Smith;14/05/2013;Radiologia;Ventilação;2118;Piso 1
52;106;28/05/2021;3045;Pierce and Sons;20/09/2012;Ortopedia;Infusão;2119;Manutenção efetuada
422;108;02/02/2022;1938;Espinoza-Valencia;26/01/2015;Cardiologia;Sutura Mecânica;2120;Uso Urgente
280;106;23/11/2021;4849;Ellis-Sparks;25/02/2012;Bloco Operatório;Infusão;2121;Piso 1
433;103;14/10/2023;4670;Floyd Group;27/01/2015;Radiologia;Diagnóstico;2122;Ala Norte
205;103;14/10/2025;4985;Rose and Sons;03/04/2024;Neurologia;Diagnóstico;2123;Piso 1
